ID_Empleado,Género,Edad,Cargo,Departamento,Años_Experiencia,Horas_Trabajadas_Semana,Numero_Tareas,Nivel_Estrés,Satisfaccion_Laboral,Evaluacion_Desempeño,Salario_Anual,Bonos,Promociones_Ultimos_5_años,Horas_Formacion_Anual,Cursos_Realizados,Certificaciones,Absentismo_Laboral,Accidentes_Laborales,Rotación_Personal,Rendimiento
1436,Femenino,28,Administrador,Servicio al Cliente,10,44,3,1,3,1.7829058052173656,109162,3861,2,24,8,2,1,2,No,2.846153846153846
1437,Femenino,56,Ingeniero,Mantenimiento,25,30,1,6,3,3.355460594475318,55420,6706,2,77,5,1,4,2,Sí,3.6538461538461533
1438,Masculino,39,Piloto,Operaciones,10,30,10,6,7,3.0375392144543274,130477,9559,3,26,0,0,10,1,Sí,2.192307692307692
1439,Femenino,37,Administrador,Recursos Humanos,19,44,1,2,2,3.9393323368315314,33078,8314,3,46,5,2,3,1,No,3.365384615384615
1440,Masculino,60,Ingeniero,Operaciones,6,30,13,10,5,2.2317181494328366,96919,749,1,27,3,3,7,2,Sí,1.923076923076923
1441,Masculino,25,Agente de Tráfico,Operaciones,0,44,11,10,7,2.8432963223031886,69489,1597,3,5,4,1,8,0,Sí,1.4038461538461537
1442,Femenino,46,Agente de Tráfico,Servicio al Cliente,9,44,10,9,6,3.721480876201074,33970,8777,2,40,3,1,11,0,No,2.3269230769230766
1443,Femenino,53,Mecánico,Servicio al Cliente,20,44,12,6,10,4.852935140264708,79513,6388,3,58,2,4,2,2,Sí,3.961538461538461
1444,Masculino,61,Analista de Datos,Recursos Humanos,14,30,2,7,7,2.395481606561972,100614,8735,0,77,1,3,8,2,Sí,3.5384615384615383
1445,Masculino,34,Mecánico,Recursos Humanos,16,44,10,2,2,2.192835478453501,65579,5576,3,60,1,1,14,0,No,3.4423076923076925
1446,Masculino,38,Asistente de Vuelo,Recursos Humanos,20,44,5,2,7,2.797153483697452,81974,2200,2,79,9,3,0,1,No,4.999999999999999
1447,Femenino,58,Contador,Finanzas,7,30,7,2,2,3.8954958538542144,142628,2703,1,48,3,0,6,2,No,2.4038461538461533
1448,Femenino,27,Agente de Tráfico,Finanzas,9,30,1,10,7,4.846201191868086,44006,8206,0,4,2,3,7,2,No,2.3076923076923075
1449,Femenino,40,Contador,Servicio al Cliente,18,30,1,9,8,3.146145293263824,88631,9658,0,10,5,4,5,0,No,2.673076923076923
1450,Femenino,34,Piloto,Servicio al Cliente,2,44,4,3,10,4.249760961586358,51279,7953,0,39,9,4,3,2,No,3.5384615384615383
1451,Femenino,47,Supervisor,Recursos Humanos,14,44,13,4,8,2.8575992232839735,109477,8436,3,69,2,2,3,1,No,3.7115384615384612
1452,Masculino,35,Administrador,Finanzas,5,30,10,1,5,1.159428514760347,143035,2614,3,38,2,0,6,1,Sí,2.4999999999999996
1453,Femenino,52,Piloto,Mantenimiento,17,30,6,1,7,4.576845237110798,109160,9090,0,69,3,0,14,2,No,3.8461538461538463
1454,Masculino,25,Agente de Tráfico,Finanzas,7,30,9,4,8,2.1595123707941095,129209,1478,0,19,4,3,9,1,No,3.0961538461538454
1455,Masculino,60,Ingeniero,Servicio al Cliente,29,44,1,2,4,1.5546625652107724,120061,9574,1,3,8,4,5,1,No,3.2115384615384612
1456,Masculino,29,Contador,Finanzas,11,44,11,8,2,4.984645975314811,146570,8243,1,12,4,4,14,1,No,1.8076923076923075
1457,Femenino,46,Mecánico,Servicio al Cliente,11,30,10,4,7,2.389595985116227,128795,4918,0,48,0,4,3,2,No,3.1153846153846154
1458,Femenino,34,Supervisor,Recursos Humanos,16,44,5,3,1,1.5461531093508105,43715,2274,1,75,8,0,4,2,No,4.019230769230768
1459,Femenino,53,Analista de Datos,Recursos Humanos,11,30,9,3,2,2.246168713752985,77480,2161,2,8,1,4,9,2,Sí,1.9038461538461537
1460,Masculino,59,Piloto,Recursos Humanos,23,44,8,6,10,3.05535050713165,71500,3608,3,58,3,2,3,1,No,3.9807692307692304
1461,Masculino,59,Analista de Datos,Mantenimiento,3,44,7,6,7,1.3518283460119473,131190,603,1,2,9,1,0,0,Sí,2.0576923076923075
1462,Masculino,49,Contador,Mantenimiento,13,30,13,6,10,2.4104833374555734,42607,4043,2,10,5,4,3,0,No,2.9423076923076916
1463,Masculino,51,Contador,Servicio al Cliente,16,30,10,6,1,3.6754256911042407,77328,7254,3,4,8,2,5,0,Sí,1.9230769230769227
1464,Masculino,24,Administrador,Operaciones,2,44,2,8,7,4.663728019614243,112375,5369,1,34,1,2,14,1,Sí,2.096153846153846
1465,Masculino,49,Ingeniero,Tecnología,22,44,9,8,5,2.5897507382405704,128954,3492,3,23,8,1,10,0,Sí,2.75
1466,Femenino,24,Ingeniero,Mantenimiento,6,30,12,9,3,3.2582569829796557,121424,9196,2,69,8,0,1,2,No,2.865384615384615
1467,Femenino,55,Asistente de Vuelo,Servicio al Cliente,8,44,13,1,2,3.544248799867776,145992,6754,2,5,0,4,6,1,Sí,1.8269230769230766
1468,Femenino,37,Mecánico,Finanzas,19,30,8,10,7,1.2830139173513158,83664,3134,3,41,5,2,8,0,Sí,3.0
1469,Femenino,43,Agente de Tráfico,Recursos Humanos,7,30,13,8,9,2.3689001695599354,142099,814,0,42,5,2,11,1,No,2.903846153846154
1470,Masculino,53,Agente de Tráfico,Recursos Humanos,16,30,11,5,9,3.7370160606500527,115529,8723,1,13,8,1,14,1,No,3.0192307692307687
1471,Masculino,59,Contador,Recursos Humanos,15,30,10,3,10,3.9426443459609612,71763,758,0,75,5,2,14,2,No,4.346153846153846
1472,Femenino,29,Piloto,Servicio al Cliente,11,30,10,10,10,2.4238084406953107,94266,5,2,24,1,4,10,1,Sí,2.75
1473,Masculino,29,Agente de Tráfico,Recursos Humanos,11,44,9,3,8,1.026945001399215,88141,8776,3,17,7,0,9,2,No,3.4230769230769225
1474,Femenino,27,Agente de Tráfico,Mantenimiento,9,30,9,6,2,1.0274624009897129,66152,3676,1,23,0,2,1,2,Sí,1.9038461538461535
1475,Femenino,35,Piloto,Finanzas,13,44,9,8,1,3.1524800709068788,67472,1534,1,62,4,0,6,0,Sí,2.384615384615384
1476,Femenino,53,Mecánico,Recursos Humanos,19,30,3,10,8,3.2059435861298207,62393,1484,0,78,9,2,1,0,No,4.019230769230768
1477,Masculino,56,Supervisor,Servicio al Cliente,33,30,7,2,2,3.222877729510917,89356,2266,1,0,2,2,8,1,No,2.5769230769230766
1478,Femenino,31,Ingeniero,Finanzas,13,44,12,9,4,3.887012263321539,73800,2414,1,14,5,4,11,0,Sí,2.673076923076923
1479,Femenino,24,Administrador,Recursos Humanos,2,30,1,5,4,4.685077582776546,84879,560,1,53,4,0,0,1,Sí,2.365384615384615
1480,Femenino,33,Administrador,Operaciones,9,30,9,5,2,4.960680830937397,95475,4459,2,33,9,3,12,2,No,2.538461538461538
1481,Masculino,52,Administrador,Recursos Humanos,19,30,14,1,4,3.8042670184995155,41254,9605,0,51,3,4,3,1,Sí,3.5384615384615383
1482,Masculino,50,Piloto,Tecnología,1,30,9,6,7,3.0559948704958586,94634,1318,2,1,2,0,12,2,No,1.4807692307692306
1483,Femenino,26,Administrador,Mantenimiento,8,44,3,5,6,1.5639791932812592,46102,2552,3,35,0,0,11,2,No,2.9423076923076925
1484,Masculino,46,Contador,Finanzas,28,44,5,7,10,2.5367007175993384,137809,6320,3,22,7,0,14,1,Sí,3.596153846153846
1485,Masculino,62,Asistente de Vuelo,Mantenimiento,9,44,12,7,6,3.2898266627195234,49029,5418,0,23,4,3,1,2,No,2.365384615384615
1486,Masculino,52,Piloto,Operaciones,16,44,13,4,4,4.9992339246950595,119036,2860,3,31,7,4,0,0,Sí,3.038461538461538
1487,Masculino,42,Piloto,Operaciones,24,44,8,5,2,1.50792649327252,51813,6720,2,50,8,3,14,1,Sí,3.6923076923076925
1488,Masculino,41,Ingeniero,Tecnología,5,44,6,10,5,4.172305884614225,90978,1077,2,45,7,2,12,0,No,2.384615384615384
1489,Masculino,60,Administrador,Mantenimiento,17,44,10,8,3,4.995760793156323,94739,5439,2,12,5,1,1,2,Sí,1.942307692307692
1490,Masculino,43,Analista de Datos,Finanzas,8,30,10,2,3,4.221165131884263,32053,2526,2,13,9,3,9,2,No,2.4615384615384612
1491,Masculino,25,Supervisor,Operaciones,7,30,9,1,4,4.0685766382252035,49898,721,0,16,7,2,5,1,No,2.4807692307692304
1492,Masculino,34,Asistente de Vuelo,Operaciones,16,30,14,6,5,2.034724548256195,128613,9436,1,15,4,3,4,2,No,2.75
1493,Masculino,62,Piloto,Recursos Humanos,30,44,13,4,2,1.0134500286435704,60617,5801,3,31,8,0,11,0,No,3.096153846153846
1494,Femenino,41,Asistente de Vuelo,Tecnología,3,44,3,10,6,1.9039483523995102,110727,6053,0,78,5,1,12,1,No,2.865384615384615
1495,Femenino,34,Piloto,Servicio al Cliente,16,30,12,3,6,4.159200460295581,51384,1345,1,11,1,1,0,1,No,2.4999999999999996
1496,Masculino,38,Mecánico,Operaciones,20,44,7,7,8,1.4291247942629886,100657,745,0,2,6,2,14,0,No,2.9230769230769234
1497,Femenino,57,Ingeniero,Finanzas,0,30,13,8,2,2.184473499297192,128067,8124,3,74,0,3,2,2,No,2.230769230769231
1498,Femenino,54,Contador,Finanzas,22,44,6,4,8,3.2500210839193957,117642,5599,0,52,9,3,11,2,No,4.1730769230769225
1499,Masculino,22,Mecánico,Recursos Humanos,4,44,14,10,8,3.3192412017640915,127029,877,3,42,0,3,9,1,Sí,2.6153846153846154
1500,Masculino,36,Administrador,Finanzas,15,30,5,6,4,3.17195476178119,135201,8325,0,4,7,2,5,0,No,2.1730769230769225
1501,Masculino,34,Supervisor,Recursos Humanos,16,44,4,2,7,4.923533981498165,117414,4813,0,46,4,3,4,1,No,3.9230769230769225
1502,Femenino,38,Analista de Datos,Operaciones,20,30,5,8,7,1.0491423826035886,78373,9239,2,26,9,1,5,1,Sí,3.4038461538461533
1503,Femenino,45,Contador,Operaciones,0,30,13,6,1,2.950394040317097,86791,7764,0,51,8,1,7,2,Sí,2.134615384615384
1504,Masculino,29,Mecánico,Operaciones,11,44,4,9,1,3.0176824813113607,105342,7309,0,55,5,4,5,1,Sí,2.6538461538461537
1505,Masculino,48,Asistente de Vuelo,Operaciones,15,30,3,6,8,2.173288532483801,137318,9654,1,79,0,3,10,0,No,3.7499999999999996
1506,Masculino,44,Asistente de Vuelo,Servicio al Cliente,9,44,7,6,1,3.100285102635091,39519,1347,2,79,5,3,13,0,No,3.0
1507,Femenino,29,Supervisor,Tecnología,11,44,6,2,3,3.6931193632023023,111977,1364,3,79,0,1,4,0,Sí,3.9038461538461537
1508,Femenino,29,Piloto,Tecnología,9,30,4,5,6,3.6910236306023188,64016,9423,2,67,4,1,10,0,No,3.2115384615384612
1509,Femenino,47,Asistente de Vuelo,Servicio al Cliente,29,30,9,9,8,1.3514279029667624,121561,4261,0,14,2,0,3,2,Sí,2.846153846153846
1510,Femenino,34,Administrador,Operaciones,5,44,1,1,5,4.209839922658267,59897,7208,3,18,9,0,4,2,Sí,2.5192307692307687
1511,Masculino,60,Analista de Datos,Finanzas,27,44,1,4,5,4.722839320342857,112437,4082,0,25,9,4,12,2,No,3.5769230769230766
1512,Masculino,58,Ingeniero,Recursos Humanos,27,30,9,10,4,1.494447431850387,113997,1579,2,78,8,1,10,2,Sí,3.730769230769231
1513,Masculino,49,Administrador,Tecnología,12,44,7,10,4,2.6665611428212816,120262,5599,2,44,0,4,8,0,No,2.269230769230769
1514,Masculino,46,Analista de Datos,Mantenimiento,11,30,2,3,7,3.047000911148211,146845,3419,0,9,5,3,13,0,No,2.6538461538461537
1515,Femenino,37,Supervisor,Recursos Humanos,1,44,11,1,6,1.5392867573756521,92584,2017,0,25,2,3,9,1,No,2.442307692307692
1516,Femenino,23,Administrador,Mantenimiento,5,30,10,1,8,3.0135362008762177,36384,4017,0,7,8,1,10,1,Sí,2.75
1517,Masculino,39,Ingeniero,Mantenimiento,8,30,5,1,6,1.8274353464975261,78898,3037,1,79,1,2,5,2,No,3.615384615384615
1518,Masculino,38,Ingeniero,Operaciones,7,44,13,1,10,4.741443829715143,66441,761,2,31,6,4,4,1,No,3.557692307692307
1519,Femenino,51,Agente de Tráfico,Mantenimiento,2,30,4,2,7,2.793881367303639,67917,598,1,20,8,2,10,2,No,2.6923076923076925
1520,Masculino,60,Piloto,Operaciones,8,44,1,5,10,4.9796050053868575,114433,3743,2,44,2,3,10,2,Sí,3.2307692307692304
1521,Femenino,34,Supervisor,Servicio al Cliente,12,44,12,2,10,1.186044593069865,36608,8608,2,54,2,4,7,2,Sí,3.884615384615384
1522,Masculino,53,Administrador,Finanzas,8,30,13,4,5,1.5103229774486593,138780,3417,3,11,2,3,4,1,Sí,2.096153846153846
1523,Masculino,50,Contador,Mantenimiento,30,30,9,9,6,2.772843202159525,47778,6210,3,47,0,0,4,1,Sí,3.0192307692307687
1524,Masculino,51,Contador,Finanzas,24,44,6,3,1,4.4974371397277295,48089,2564,2,58,8,1,7,2,Sí,3.423076923076923
1525,Masculino,39,Supervisor,Operaciones,7,30,11,2,3,3.220903161444706,72132,8141,3,73,8,0,8,0,Sí,3.2884615384615383
1526,Masculino,34,Administrador,Mantenimiento,16,30,13,4,8,3.9293728825960255,114341,1082,2,69,5,4,7,1,Sí,4.653846153846153
1527,Masculino,62,Mecánico,Recursos Humanos,30,44,14,9,3,2.69425262899819,38791,587,2,36,8,0,14,0,No,2.9230769230769225
1528,Masculino,42,Mecánico,Servicio al Cliente,16,30,12,4,1,1.1620481433919783,126771,7183,0,30,8,4,14,2,Sí,2.7307692307692304
1529,Femenino,51,Piloto,Tecnología,18,44,6,5,3,3.591250233735193,115424,3658,3,2,0,2,8,2,Sí,1.8076923076923075
1530,Femenino,42,Administrador,Servicio al Cliente,2,30,4,4,4,3.5360058285268927,114219,5580,1,68,2,1,14,1,Sí,2.692307692307692
1531,Femenino,38,Ingeniero,Mantenimiento,20,30,13,8,8,1.285712128625005,115935,5913,1,58,2,2,8,1,Sí,3.769230769230769
1532,Femenino,61,Asistente de Vuelo,Servicio al Cliente,9,30,2,4,9,1.6835258769531438,80648,5026,3,32,0,3,7,1,No,2.884615384615384
1533,Femenino,40,Contador,Tecnología,22,44,8,2,4,2.9046231955512765,69474,7054,2,35,5,1,13,2,Sí,3.384615384615384
1534,Masculino,36,Administrador,Recursos Humanos,17,30,8,4,7,2.7865503509759053,143175,9551,1,73,3,0,6,0,No,3.692307692307692
1535,Masculino,30,Administrador,Finanzas,11,30,3,2,1,4.009670001517035,74077,780,3,2,7,4,14,0,Sí,2.096153846153846
1536,Femenino,31,Asistente de Vuelo,Recursos Humanos,13,44,7,9,9,2.5496525476867338,36771,9728,1,74,5,1,14,1,Sí,3.9423076923076916
1537,Masculino,52,Asistente de Vuelo,Servicio al Cliente,10,44,14,8,4,3.6532009553026588,86858,170,0,2,3,3,12,1,No,1.6346153846153846
1538,Femenino,44,Analista de Datos,Tecnología,8,44,7,9,9,3.8176941601910293,59278,5019,2,58,4,2,6,1,Sí,3.115384615384615
1539,Femenino,51,Agente de Tráfico,Finanzas,23,30,14,4,3,3.580015438103451,46238,4224,0,53,1,3,11,0,Sí,3.192307692307692
1540,Masculino,54,Piloto,Tecnología,24,44,5,1,5,3.384502287617815,55010,2727,1,27,9,0,0,1,Sí,3.423076923076923
1541,Masculino,30,Contador,Recursos Humanos,12,44,5,3,1,4.2227339226074,32658,2108,2,8,0,4,14,1,No,2.2307692307692304
1542,Masculino,22,Asistente de Vuelo,Operaciones,4,44,8,7,3,3.6284278939348407,41891,9850,2,25,6,4,14,2,Sí,2.2115384615384612
1543,Femenino,56,Mecánico,Operaciones,11,30,4,1,5,4.336737385649297,65091,9987,2,28,9,0,6,1,No,2.9423076923076925
1544,Masculino,32,Supervisor,Finanzas,10,44,1,8,6,3.546742107133634,65663,6616,3,9,2,4,14,2,Sí,2.019230769230769
1545,Femenino,55,Mecánico,Finanzas,27,44,1,9,8,1.6358920674971573,97067,2785,3,26,2,1,9,0,No,2.9230769230769225
1546,Femenino,37,Analista de Datos,Finanzas,7,44,9,8,1,2.237781625561347,106894,396,2,62,5,1,5,1,Sí,2.2884615384615383
1547,Femenino,30,Analista de Datos,Operaciones,9,44,4,5,3,2.321421329937483,125942,8995,2,61,2,0,13,0,Sí,2.5576923076923075
1548,Masculino,53,Asistente de Vuelo,Recursos Humanos,24,30,1,9,1,1.3756618829476066,111041,8031,2,17,6,0,11,0,No,1.9807692307692306
1549,Masculino,36,Analista de Datos,Finanzas,8,44,13,4,5,3.7692266299774806,61623,3004,0,52,6,3,0,0,No,3.115384615384615
1550,Femenino,33,Ingeniero,Operaciones,7,44,2,9,8,3.3804445853095193,141258,7764,0,16,4,4,9,0,Sí,2.3076923076923075
1551,Masculino,54,Administrador,Finanzas,2,30,10,1,4,3.359019687121082,63549,8846,1,48,0,2,12,0,Sí,2.5
1552,Masculino,35,Administrador,Finanzas,17,44,7,3,9,2.914069205069979,129729,7644,2,25,8,0,9,2,No,3.365384615384615
1553,Masculino,29,Asistente de Vuelo,Tecnología,11,44,2,4,6,3.172498507332661,133232,8459,2,4,1,3,7,2,No,3.0192307692307696
1554,Femenino,29,Analista de Datos,Finanzas,11,44,1,10,6,1.0323491662105853,98087,1092,0,72,3,0,8,0,Sí,3.0576923076923075
1555,Femenino,48,Supervisor,Operaciones,27,44,10,1,5,1.3849922777737445,58062,9660,1,43,9,0,10,0,Sí,3.846153846153846
1556,Masculino,33,Ingeniero,Recursos Humanos,14,44,14,6,10,3.7334118818612207,106051,9513,1,23,9,1,10,1,No,3.2307692307692304
1557,Femenino,22,Piloto,Operaciones,4,30,9,4,5,2.0458672256028665,75381,1497,2,56,1,4,1,0,Sí,3.3653846153846154
1558,Masculino,62,Analista de Datos,Operaciones,21,44,14,4,7,1.4316461494984725,128860,7327,3,6,0,0,12,2,No,2.384615384615384
1559,Masculino,61,Ingeniero,Finanzas,5,44,5,1,8,2.3146210407521606,38704,4993,1,19,0,4,3,2,Sí,2.673076923076923
1560,Masculino,62,Agente de Tráfico,Tecnología,6,30,14,5,7,2.017930199840086,41410,3079,1,55,0,3,10,2,Sí,2.903846153846154
1561,Masculino,32,Piloto,Mantenimiento,8,30,13,9,1,1.117489854499222,101974,9946,2,71,6,0,6,2,Sí,2.4038461538461537
1562,Femenino,60,Administrador,Mantenimiento,19,30,4,6,1,2.642231213228648,52902,9700,2,18,8,2,13,0,Sí,2.3076923076923075
1563,Femenino,62,Agente de Tráfico,Mantenimiento,10,44,4,8,10,1.1081167846755715,35786,9013,2,63,0,1,11,2,Sí,3.173076923076923
1564,Femenino,52,Asistente de Vuelo,Operaciones,1,44,14,4,6,1.0015634233879323,66919,2135,0,42,9,2,12,2,No,2.865384615384615
1565,Masculino,38,Contador,Finanzas,20,30,11,9,3,4.169895002615104,108735,1164,2,43,5,1,10,2,No,2.615384615384615
1566,Masculino,54,Asistente de Vuelo,Mantenimiento,4,44,13,7,9,2.2598865191636723,101629,2572,3,24,4,0,12,1,No,2.3076923076923075
1567,Masculino,53,Supervisor,Servicio al Cliente,6,30,1,7,7,3.2703455395453,78353,4921,3,16,2,0,0,0,Sí,1.8846153846153844
1568,Femenino,50,Ingeniero,Servicio al Cliente,5,30,3,8,2,2.1910030779758327,58691,4670,1,38,1,4,7,2,No,1.8653846153846152
1569,Masculino,42,Contador,Servicio al Cliente,21,44,13,2,3,4.720094788680607,61902,686,0,24,1,1,11,2,Sí,2.5576923076923075
1570,Femenino,42,Piloto,Recursos Humanos,9,30,1,6,8,3.916724926001938,147587,9166,1,38,1,3,8,0,Sí,2.7884615384615383
1571,Femenino,61,Piloto,Finanzas,19,44,5,7,1,2.4766810302547624,53118,8697,0,38,6,2,12,2,Sí,2.4999999999999996
1572,Femenino,44,Agente de Tráfico,Operaciones,26,30,5,3,5,1.8425076682118449,35016,1770,2,58,3,3,12,2,Sí,3.8653846153846154
1573,Femenino,27,Supervisor,Operaciones,9,44,9,8,10,1.5512255304017692,69277,73,1,65,6,1,7,2,No,4.019230769230768
1574,Femenino,43,Administrador,Finanzas,25,30,13,1,1,4.049674735913167,140592,4901,3,15,9,3,1,1,Sí,3.3461538461538454
1575,Femenino,59,Analista de Datos,Tecnología,0,44,8,1,9,2.812147029455415,131264,580,0,52,0,1,7,2,Sí,2.9999999999999996
1576,Masculino,58,Analista de Datos,Tecnología,28,30,5,10,7,1.9278535155672514,51327,8414,1,77,9,4,7,2,No,4.384615384615384
1577,Masculino,29,Contador,Recursos Humanos,8,44,5,3,5,4.6785042848897325,121364,896,3,28,3,4,1,0,Sí,2.634615384615384
1578,Femenino,62,Supervisor,Finanzas,8,44,7,6,6,2.5603855861281,71684,2433,3,65,8,3,10,0,No,3.4423076923076916
1579,Femenino,56,Supervisor,Tecnología,21,44,12,7,3,3.173970860755343,113226,3952,2,9,6,3,8,1,No,2.3269230769230766
1580,Masculino,32,Piloto,Recursos Humanos,1,44,2,2,3,4.431196737096313,145447,7452,0,1,9,1,0,0,No,1.8076923076923075
1581,Femenino,45,Administrador,Mantenimiento,15,44,13,6,7,4.333500253749943,117158,2169,1,12,5,4,6,0,No,2.7115384615384612
1582,Femenino,42,Ingeniero,Mantenimiento,5,44,7,5,7,3.551814526901702,44202,8924,3,53,6,3,12,1,Sí,3.173076923076923
1583,Masculino,23,Administrador,Recursos Humanos,5,30,1,6,7,4.5544951322843445,112146,1464,0,1,1,1,14,2,No,1.923076923076923
1584,Femenino,61,Mecánico,Finanzas,32,44,14,1,2,4.808392645771226,127303,822,2,41,0,1,1,0,Sí,3.2115384615384612
1585,Femenino,40,Supervisor,Mantenimiento,18,44,5,10,2,4.7404565384675585,83949,8648,0,13,9,3,7,0,Sí,2.115384615384615
1586,Femenino,60,Asistente de Vuelo,Finanzas,14,44,12,7,5,2.3960293425735797,104035,2139,0,50,8,2,7,1,No,3.1153846153846154
1587,Masculino,49,Supervisor,Tecnología,31,30,12,8,4,2.5886843848151613,148066,4681,1,48,1,0,3,0,Sí,3.019230769230769
1588,Masculino,38,Contador,Mantenimiento,9,30,6,7,7,1.9620154599252673,90353,8505,0,37,1,1,7,0,Sí,2.423076923076923
1589,Masculino,27,Asistente de Vuelo,Tecnología,0,30,13,9,3,4.347319374376647,85864,2649,2,33,2,4,4,2,No,1.673076923076923
1590,Femenino,40,Contador,Finanzas,11,44,11,1,5,1.4872984236419895,121629,5089,3,28,2,0,8,1,No,2.5384615384615383
1591,Femenino,59,Agente de Tráfico,Finanzas,28,30,14,10,2,2.4203334806757986,62054,3879,1,63,2,1,0,2,Sí,2.903846153846154
1592,Masculino,49,Piloto,Servicio al Cliente,16,30,10,9,1,1.0389327868316802,72804,7053,3,22,3,2,12,2,No,1.75
1593,Femenino,23,Supervisor,Recursos Humanos,3,44,1,3,9,3.3785849744956344,100744,1489,0,22,0,0,4,2,Sí,2.3076923076923075
1594,Femenino,59,Piloto,Operaciones,28,44,9,2,4,3.6335372277968583,102978,1664,2,15,0,4,13,1,No,2.9423076923076916
1595,Femenino,58,Analista de Datos,Recursos Humanos,6,44,9,6,8,1.9959500034620192,73628,2532,3,43,3,0,12,0,No,2.6538461538461533
1596,Femenino,25,Contador,Finanzas,7,30,1,5,7,3.94692260919594,116668,655,2,59,0,3,8,2,Sí,3.2115384615384612
1597,Femenino,43,Mecánico,Finanzas,4,30,4,4,1,2.5261471516801883,102581,3718,0,70,3,1,14,1,Sí,2.5192307692307687
1598,Masculino,47,Mecánico,Recursos Humanos,5,30,8,4,10,2.2468443138052825,79015,3982,0,64,1,3,5,0,Sí,3.519230769230769
1599,Femenino,62,Analista de Datos,Finanzas,33,30,2,8,7,4.8246616931101425,37624,2674,3,18,6,2,3,1,No,3.2692307692307687
1600,Masculino,57,Agente de Tráfico,Tecnología,6,30,13,10,2,3.3547698577444374,113699,7444,1,44,5,0,0,2,No,1.7884615384615383
1601,Femenino,34,Mecánico,Mantenimiento,16,30,13,3,3,2.0092775834579726,108720,6209,2,0,1,3,12,1,Sí,2.4038461538461533
1602,Masculino,53,Contador,Finanzas,9,30,11,1,1,4.9329686074067745,86215,7866,2,11,1,2,9,2,No,1.7692307692307692
1603,Femenino,38,Mecánico,Recursos Humanos,3,30,13,5,7,2.5501985533474323,112505,4015,2,24,0,3,14,1,Sí,2.1923076923076925
1604,Masculino,62,Analista de Datos,Recursos Humanos,2,30,8,8,3,3.5913191370285724,146066,5976,0,9,3,4,11,2,No,1.423076923076923
1605,Femenino,57,Asistente de Vuelo,Recursos Humanos,24,30,10,3,6,3.8954156586967574,108085,200,0,65,1,3,13,0,Sí,3.884615384615384
1606,Masculino,40,Piloto,Servicio al Cliente,22,44,13,2,7,2.6891832812125167,92639,6611,3,32,4,1,5,1,Sí,3.384615384615384
1607,Femenino,56,Ingeniero,Tecnología,26,30,12,1,3,3.143667140739743,93891,8329,3,1,3,3,10,1,No,2.6538461538461537
1608,Masculino,61,Contador,Tecnología,13,44,14,4,2,1.9591277145664958,61973,1075,0,3,0,3,13,0,No,1.673076923076923
1609,Femenino,49,Piloto,Servicio al Cliente,31,44,13,2,9,2.863287023066606,52091,1748,1,22,4,3,6,2,No,3.9230769230769225
1610,Masculino,22,Administrador,Tecnología,4,30,9,8,9,2.2432003520535817,51826,1475,2,40,4,3,6,2,Sí,3.4615384615384612
1611,Masculino,62,Mecánico,Servicio al Cliente,2,30,9,10,7,3.1898317321154193,42982,6945,2,37,4,3,8,2,Sí,2.25
1612,Femenino,39,Mecánico,Tecnología,21,30,14,9,5,3.6795613577121205,135233,4957,0,55,1,0,3,0,No,3.269230769230769
1613,Femenino,61,Agente de Tráfico,Servicio al Cliente,12,30,1,10,4,3.456020803441332,36420,3904,1,75,3,0,3,1,Sí,2.730769230769231
1614,Masculino,54,Piloto,Servicio al Cliente,33,30,9,1,4,4.106867042435537,74770,448,1,43,4,4,4,1,Sí,3.9807692307692304
1615,Femenino,33,Administrador,Tecnología,15,44,4,2,1,1.1661201167255375,34031,68,1,63,5,0,11,1,No,3.3076923076923075
1616,Masculino,29,Mecánico,Servicio al Cliente,0,44,12,6,4,1.3143870442306498,90068,7096,1,23,6,2,13,0,No,1.9038461538461535
1617,Masculino,45,Agente de Tráfico,Tecnología,11,44,12,10,7,1.8212564251781829,135746,4908,1,40,9,1,8,2,No,2.7884615384615383
